,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,season
218,E0,18/01/97,Leicester,Wimbledon,1,0,H,0,0,D,,,,,,,,,,,,S_1996_1997
219,E0,18/01/97,Liverpool,Aston Villa,3,0,H,0,0,D,,,,,,,,,,,,S_1996_1997
220,E0,18/01/97,Middlesbrough,Sheffield Weds,4,2,H,2,1,H,,,,,,,,,,,,S_1996_1997
221,E0,18/01/97,Southampton,Newcastle,2,2,D,0,1,A,,,,,,,,,,,,S_1996_1997
222,E0,18/01/97,Sunderland,Blackburn,0,0,D,0,0,D,,,,,,,,,,,,S_1996_1997
223,E0,19/01/97,Arsenal,Everton,3,1,H,0,0,D,,,,,,,,,,,,S_1996_1997
224,E0,19/01/97,Nott'm Forest,Tottenham,2,1,H,0,1,A,,,,,,,,,,,,S_1996_1997
225,E0,20/01/97,West Ham,Leeds,0,2,A,0,0,D,,,,,,,,,,,,S_1996_1997
226,E0,29/01/97,Aston Villa,Sheffield Weds,0,1,A,0,0,D,,,,,,,,,,,,S_1996_1997
227,E0,29/01/97,Leeds,Derby,0,0,D,0,0,D,,,,,,,,,,,,S_1996_1997
228,E0,29/01/97,Leicester,Sunderland,1,1,D,1,1,D,,,,,,,,,,,,S_1996_1997
229,E0,29/01/97,Man United,Wimbledon,2,1,H,0,0,D,,,,,,,,,,,,S_1996_1997
230,E0,29/01/97,Newcastle,Everton,4,1,H,0,1,A,,,,,,,,,,,,S_1996_1997
231,E0,29/01/97,Nott'm Forest,Coventry,0,1,A,0,0,D,,,,,,,,,,,,S_1996_1997
232,E0,29/01/97,Tottenham,Blackburn,2,1,H,1,0,H,,,,,,,,,,,,S_1996_1997
233,E0,29/01/97,West Ham,Arsenal,1,2,A,0,1,A,,,,,,,,,,,,S_1996_1997
234,E0,01/02/97,Aston Villa,Sunderland,1,0,H,1,0,H,,,,,,,,,,,,S_1996_1997
235,E0,01/02/97,Blackburn,West Ham,2,1,H,2,0,H,,,,,,,,,,,,S_1996_1997
236,E0,01/02/97,Derby,Liverpool,0,1,A,0,0,D,,,,,,,,,,,,S_1996_1997
237,E0,01/02/97,Everton,Nott'm Forest,2,0,H,0,0,D,,,,,,,,,,,,S_1996_1997
238,E0,01/02/97,Leeds,Arsenal,0,0,D,0,0,D,,,,,,,,,,,,S_1996_1997
239,E0,01/02/97,Man United,Southampton,2,1,H,1,1,D,,,,,,,,,,,,S_1996_1997
240,E0,01/02/97,Sheffield Weds,Coventry,0,0,D,0,0,D,,,,,,,,,,,,S_1996_1997
241,E0,01/02/97,Tottenham,Chelsea,1,2,A,0,1,A,,,,,,,,,,,,S_1996_1997
242,E0,01/02/97,Wimbledon,Middlesbrough,1,1,D,1,0,H,,,,,,,,,,,,S_1996_1997
243,E0,02/02/97,Newcastle,Leicester,4,3,H,1,0,H,,,,,,,,,,,,S_1996_1997
244,E0,15/02/97,Derby,West Ham,1,0,H,0,0,D,,,,,,,,,,,,S_1996_1997
245,E0,15/02/97,Tottenham,Arsenal,0,0,D,0,0,D,,,,,,,,,,,,S_1996_1997
246,E0,19/02/97,Arsenal,Man United,1,2,A,0,2,A,,,,,,,,,,,,S_1996_1997
247,E0,19/02/97,Aston Villa,Coventry,2,1,H,1,0,H,,,,,,,,,,,,S_1996_1997
